ride_id,driver_id,route_id,start_point,end_point,departure_time,price_total,available_seats,car_plate,status
3d9b95b0-c731-4e6d-a49d-90f69a92909b,1,route_1415,Ristorante La Greppia,Pizzeria Pisanova,2025-09-08T01:02:22.443808,21.2,3,QO212RX,published
1c04e4f6-e779-46b3-ab74-19aced438150,1,route_902,Ristorante Galileo,Stazione Pisa Centrale,2025-08-29T20:02:22.445470,14.03,1,CI502LK,published
6a0dbdb1-350f-4dfe-a718-3305b40504f5,1,route_90,Stazione Pisa Centrale,Pizzeria Pisanova,2026-01-03T21:02:22.447061,20.18,4,OY156ZE,published
a1bed363-5377-4c21-b2be-42f704f1fadf,1,route_2011,Hotel Galilei Pisa,Ristorante Il Lago (Nodica),2025-09-01T16:02:22.448733,23.42,2,NG811CM,published
0ededce2-292c-4a67-9adc-71fc8c968c10,1,route_1564,Supermercato Coop San Giusto,Ristorante Pizzeria Il Pellicano,2025-12-07T21:02:22.450435,21.44,2,VB490FR,published
de9d0aea-431e-4893-a9b2-1b2fdbd44969,1,route_543,Parco San Rossore,Decathlon Pisa,2025-12-22T22:02:22.452119,7.08,1,MY142WS,published
c2fa5198-0b81-4309-8736-aa7a680f8219,1,route_1441,Ristorante Pizzeria Il Pellicano,Parco San Rossore,2025-12-16T23:02:22.453790,12.4,4,SO899QJ,published
af263698-aade-463e-9a62-602c250191f8,1,route_1231,Parcheggio di Cisanello,McDonald's Pisa Aurelia,2025-11-13T21:02:22.455451,21.88,3,UE059YP,published
4697988c-3d29-4619-a3e0-104218261cdd,1,route_156,Universita di Pisa,Ristorante Il Lago (Nodica),2025-11-11T14:02:22.457093,15.15,4,QR674YJ,published
176f77a9-9471-4993-a520-4241e802995c,1,route_781,Decathlon Pisa,Eurospin Ospedaletto,2025-09-25T03:02:22.458749,19.75,2,CS700XL,published
30e0a488-f950-4919-987f-78cee696d6f7,1,route_992,Ipercoop Pisa,Ristorante Il Rustichello - San Piero,2025-08-30T03:02:22.460410,10.01,2,KS632UA,published
68858d42-0f27-4fd9-a53e-ed25f2b5eeb6,1,route_1623,Via Montanelli 66,Esselunga Cisanello,2025-08-25T15:02:22.462067,22.92,1,AZ523YP,published
17ceeab0-59af-4ae5-93df-a42d6fbc3a6f,1,route_604,Lidl Pisa,Via del Borghetto 102,2026-02-01T13:02:22.463729,24.06,1,BH574XD,published
3207d5f5-c1bc-4d10-9c63-93f3b110710b,1,route_1596,Via Montanelli 66,Facolta di Ingegneria Polo A,2025-09-18T15:02:22.465446,12.58,1,PO267LA,published
03a27dd0-2c77-4382-89cf-9983bbfe0d22,1,route_394,Polo Fibonacci,Carrefour Express Pisanova,2026-01-31T02:02:22.467121,20.34,3,OD852EP,published
81278255-17a1-4639-971e-fe64385e9de1,1,route_394,Polo Fibonacci,Carrefour Express Pisanova,2025-09-27T03:02:22.468778,5.18,1,RE174MH,published
b1ff268e-64ef-4e75-b7e9-107b325e1e42,1,route_1237,Parcheggio di Cisanello,Ipercoop Pisa,2025-12-09T20:02:22.470450,7.44,2,XK679SQ,published
54a19cbf-0bc0-4207-b222-24991a8e954c,1,route_150,Universita di Pisa,Ristorante Da Stefano (Tirrenia),2025-09-14T21:02:22.472120,14.45,2,UL791HP,published
f150de34-b544-4b4d-94c2-551374b175b2,1,route_1441,Ristorante Pizzeria Il Pellicano,Parco San Rossore,2025-08-26T09:02:22.473814,21.81,3,XL576YY,published
8225db77-9285-41d4-a1e1-9df192b92cd8,1,route_1801,Hotel San Ranieri,Supermercato Coop Ghezzano,2025-10-29T12:02:22.475493,20.4,2,DB746MC,published
82f6cb77-5c9a-42cd-8de9-012fcf89c58b,1,route_1445,Ristorante Pizzeria Il Pellicano,Decathlon Pisa,2025-08-15T10:02:22.477172,14.44,2,NJ050WD,published
b1b8ed82-bc3c-4167-8568-66632dbd13dd,1,route_724,Parcheggio Via Paparelli,Conad Pian di Marco,2025-09-19T12:02:22.478832,13.4,1,HU702DR,published
ce086125-d178-4cc3-8fc8-5a4009ba9d26,1,route_307,Via Gabriele Vettori 18,MD Discount Riglione,2025-09-17T14:02:22.480488,22.98,3,VT403TF,published
5483410f-5945-43ee-9267-5f162925ef9f,1,route_1352,OBI Pisa,Via San Ranieri 9,2026-02-17T18:02:22.482167,6.23,1,RI168HX,published
514ef394-4e45-401e-acea-c093d2500155,1,route_1682,Ristorante Tuscany 2,Eurospin Ospedaletto,2025-08-13T00:02:22.483899,12.96,3,VK957PO,published
c16452ff-dba8-4e78-848d-33261433139f,1,route_1683,Ristorante Tuscany 2,McDonald's Barbaricina,2025-12-20T17:02:22.485588,13.0,4,OE588AS,published
e316dee9-74c0-4fa5-b87e-ed513d4760bf,1,route_452,Stazione Leopolda,Supermercato Coop San Giusto,2025-08-29T15:02:22.487249,22.94,2,JX987AE,published
69a0fdbc-2355-4f0e-93c2-92decfbb6469,1,route_1567,Supermercato Coop San Giusto,Ristorante Tuscany 2,2025-12-21T00:02:22.488907,20.7,4,BV310PT,published
7d954a9e-248a-49c9-ace1-c562c979f087,1,route_2131,Eurospin Ospedaletto,Lidl Pisa,2026-01-13T13:02:22.490565,8.45,4,ON342AS,published
115d663f-9609-4690-89b2-c259006dd4bc,1,route_1746,Euronics Pisa Cisanello,Ristorante Il Lago (Nodica),2025-11-04T14:02:22.492267,10.57,1,FL991FJ,published
4f2b84c6-02df-43be-9322-bf6a61d734c9,1,route_931,Ristorante Galileo,Ristorante Tuscany 2,2026-02-13T01:02:22.493948,15.68,3,MZ544LJ,published
d83fe084-37bc-4fc5-98da-741ec404cdc8,1,route_720,Parcheggio Via Paparelli,Euronics Pisa Cisanello,2025-08-24T00:02:22.495596,6.55,3,AO478KY,published
f1c550a7-b1a1-4bd2-b2df-0bbbb09b201f,1,route_2132,Eurospin Ospedaletto,McDonald's Pisa Aurelia,2025-10-14T17:02:22.497255,14.54,1,YB336MN,published
70004b72-e6b4-4917-8b8c-bc1d4b051190,1,route_660,McDonald's Pisa Aurelia,OBI Pisa,2025-10-30T13:02:22.498925,14.55,3,VS733OS,published
5492e52c-d388-4b49-a4a5-11adb3c36d77,1,route_1293,Carrefour Express Pisanova,Ristorante Il Mio Capriccio,2025-12-07T17:02:22.500588,8.51,4,AT323NS,published
36eff520-7155-48ec-8e11-227c724f9625,1,route_1567,Supermercato Coop San Giusto,Ristorante Tuscany 2,2025-12-14T08:02:22.502239,7.2,1,CA096MW,published
601ef99f-8fe7-46bb-8ad9-5aa567d27cbf,1,route_1742,Euronics Pisa Cisanello,Parcheggio San Giuliano Terme,2025-09-14T00:02:22.503896,22.3,2,QR674YJ,published
4b2a6ddd-3f9e-4344-83d2-942557cbeaa3,1,route_421,Polo Fibonacci,Ristorante Il Lago (Nodica),2025-10-17T02:02:22.505552,20.55,4,GL721MY,published
8d701b68-e98d-42ff-acbd-177b46cb3827,1,route_63,Stazione Pisa Centrale,Lidl Pisa,2025-08-05T09:02:22.507180,23.71,3,TB534SH,published
6ab440b4-9a02-419f-bfc6-6730c656542e,1,route_1684,Ristorante Tuscany 2,Conad La Vettola,2026-01-03T10:02:22.508842,11.76,3,IX983ID,published
bb1651ce-d127-4cf5-94d8-b922c2e846a4,1,route_1047,Via Cisanello 170,McDonald's Barbaricina,2026-02-16T23:02:22.510515,23.27,4,RZ909AX,published
368bb4a7-60b1-4d8d-90f4-602ef7dbc4bc,1,route_756,Decathlon Pisa,MediaWorld Pisa,2026-02-20T14:02:22.512236,16.98,4,PB691PZ,published
66ac926f-fc55-4fd4-a9bd-59ad3c776a80,1,route_1116,Ristorante Il Mio Capriccio,Via Aretino Spinello 11,2025-12-30T06:02:22.513952,14.47,3,FX340HB,published
38efdd07-8089-463a-9176-68a0e2a76fc3,1,route_452,Stazione Leopolda,Supermercato Coop San Giusto,2025-12-05T16:02:22.515604,9.16,2,HB916MD,published
5454bc45-1635-4faa-90a8-11ddb97ffb48,1,route_631,Lidl Pisa,Parcheggio Migliarino,2026-02-16T18:02:22.517283,13.16,3,GY299RO,published
c3f4ecaa-c2e4-40e3-be67-d509509ff0c2,1,route_1834,Esselunga Cisanello,Euronics Pisa Cisanello,2025-11-05T18:02:22.518950,7.94,4,AS243PK,published
3cc26e10-2839-4851-b624-403640b0f204,1,route_1860,Piscina Comunale Camalich,Via Gabriele Vettori 18,2025-11-28T12:02:22.520654,12.69,3,KT676MN,published
65e1c5a6-c19c-44fa-b445-c2520aae083f,1,route_1352,OBI Pisa,Via San Ranieri 9,2026-02-21T16:02:22.522378,6.42,4,IX983ID,published
c246ad84-8f72-4ff6-999e-7b17ce811f35,1,route_2072,Ristorante Il Rustichello - San Piero,Via Gabriele Vettori 18,2025-10-24T14:02:22.524061,13.4,4,ZU200KA,published
f2deae8f-9fbb-4102-b013-13700f6fdfa2,1,route_1592,Via Montanelli 66,Universita di Pisa,2025-12-31T14:02:22.525739,19.57,3,RB281FA,published
653ba3b3-d632-42ef-97f1-23cc6c2bbab5,1,route_1776,Hotel San Ranieri,Ristorante Pizzeria Il Pellicano,2025-11-03T12:02:22.527408,17.18,1,KZ007EP,published
a3296ee8-6edc-4ea9-85cb-5c3b12d00f57,1,route_93,Stazione Pisa Centrale,McDonald's Barbaricina,2025-08-07T16:02:22.529039,23.04,1,CM932ZH,published
05202692-7eaa-405e-890c-30664858ebad,1,route_1203,Via del Borghetto 102,Pizzeria Pisanova,2025-09-14T07:02:22.530737,20.86,2,BX779XI,published
290db3c3-8e74-4fa4-a058-d8ad33471001,1,route_480,Stazione San Rossore,Via Aretino Spinello 11,2026-01-03T16:02:22.532381,17.74,1,PZ867BN,published
1c2ec3ca-fed1-473b-8a14-ed69129f4876,1,route_512,Stazione San Rossore,Conad Pian di Marco,2025-08-03T15:02:22.534023,9.83,1,YS971OJ,published
41491895-5d67-4cdd-a8ae-7a01a2c694fa,1,route_905,Ristorante Galileo,Via Angelo Battelli 5,2025-10-16T05:02:22.535676,6.24,3,HY785KX,published
3f939823-5acb-45da-9732-bc6f8290c818,1,route_1297,Carrefour Express Pisanova,Ristorante La Greppia,2025-08-24T23:02:22.537394,21.14,1,OT202LV,published
8cb06420-e2a1-4940-ad99-79478de8ff09,1,route_482,Stazione San Rossore,Via Gabriele Vettori 18,2025-08-17T09:02:22.539052,19.91,2,DK008ZY,published
b70c990a-b8a1-42bd-a19f-ab1bbac69edb,1,route_1111,Farmacia Cisanello,Pizzeria Colignola,2025-10-07T04:02:22.540720,8.13,4,TB529PZ,published
afafcc40-c629-4627-a54d-b681926c5e60,1,route_395,Polo Fibonacci,OBI Pisa,2025-10-14T22:02:22.542380,8.5,4,AJ174ZR,published
382ed0b9-efcf-464a-953d-948739fa34a6,1,route_455,Stazione Leopolda,Euronics Pisa Cisanello,2025-10-04T14:02:22.544036,21.1,4,MU626QF,published
9f3f32c7-9c4a-4184-b0ce-c51676467f71,1,route_215,Via Angelo Battelli 5,Via Aretino Spinello 11,2025-11-26T16:02:22.545709,15.44,3,AO478KY,published
3fb81a2c-5cf1-4f26-82f8-5ae8cf5db9ed,1,route_511,Stazione San Rossore,Piscina Comunale Camalich,2025-11-10T22:02:22.547360,21.43,4,KR341KV,published
cbf2b26e-0feb-43ba-a12f-10f9ed44bb26,1,route_1566,Supermercato Coop San Giusto,Via Montanelli 66,2025-12-12T22:02:22.549033,22.53,2,NC524BC,published
78596153-3c3c-43ae-974d-c923a015b856,1,route_1777,Hotel San Ranieri,Via San Ranieri 9,2025-10-08T03:02:22.550712,10.25,1,TH862SK,published
35d8ce49-8282-4844-8889-e4005675acdd,1,route_1350,OBI Pisa,Ristorante La Greppia,2025-08-29T23:02:22.552496,22.98,2,EG672VV,published
902f649d-9016-408d-9b62-056e2e4e9b65,1,route_456,Stazione Leopolda,Hotel San Ranieri,2025-09-16T15:02:22.554163,12.22,3,HC873XL,published
ee57c2d2-b3d8-4cfb-b791-8ccade5146cf,1,route_1802,Esselunga Cisanello,Torre,2025-08-07T14:02:22.555901,12.19,3,PP365KK,published
fe565596-2df8-426d-a3d9-738c6cde6fe2,1,route_485,Stazione San Rossore,Stazione Leopolda,2025-08-17T20:02:22.557570,23.67,3,QD178DM,published
83be4d4e-d639-4823-9e49-302e9308a8d0,1,route_1774,Hotel San Ranieri,OBI Pisa,2026-01-23T23:02:22.559277,16.07,2,NK472FD,published
c937de4b-f352-4520-9380-04c69b0194ee,1,route_395,Polo Fibonacci,OBI Pisa,2025-10-14T17:02:22.560961,21.46,2,CZ952MV,published
40034786-fabc-49ea-962a-5b7aa2dcd390,1,route_393,Polo Fibonacci,Parcheggio di Cisanello,2025-11-10T07:02:22.562639,18.67,1,YR618YA,published
cc309352-38b6-4a18-8676-cfbfd900b6e5,1,route_727,Parcheggio Via Paparelli,Ristorante Il Rustichello - San Piero,2025-09-23T19:02:22.564379,19.95,4,XQ842YD,published
e4d4669c-bd79-4ff0-beaa-e9f176856f72,1,route_451,Stazione Leopolda,Via San Ranieri 9,2025-10-27T17:02:22.566041,18.46,1,CN466XL,published
2ddfd786-ae25-4626-801b-49848367091d,1,route_783,Decathlon Pisa,Conad La Vettola,2026-02-19T03:02:22.567707,6.81,4,CQ939LY,published
f1255798-ee42-463e-9340-49c125d26229,1,route_2074,Ristorante Il Rustichello - San Piero,Polo Fibonacci,2025-11-10T18:02:22.569424,19.13,4,KB573HZ,published
99e960a5-2807-4d3c-ac3b-4197f227154c,1,route_1893,Piscina Comunale Camalich,Ristorante Il Rustichello - San Piero,2025-08-15T11:02:22.571088,18.46,3,TG616VP,published
abb17a61-ac4d-4f81-a7ce-11b08dc6713c,1,route_1864,Piscina Comunale Camalich,Stazione San Rossore,2025-12-05T18:02:22.572769,24.09,2,EI874VF,published
7861cdac-3e44-4f0b-95ee-5923cfcd6f28,1,route_4,Torre,Via Gabriele Vettori 18,2025-11-11T01:02:22.574362,13.11,3,RE743EY,published
0bc27f96-999a-4a50-8e80-5ff3e3ecf55a,1,route_240,Via Angelo Battelli 5,Supermercato Coop San Giusto,2025-12-15T15:02:22.576024,12.15,3,DT550UG,published
dbc389a3-d232-49fa-a5b6-72cb3ed40bdf,1,route_1385,Ristorante La Greppia,Polo Fibonacci,2025-12-31T16:02:22.577752,18.45,4,CK000CD,published
6c62d658-f74c-4922-98b4-2bcebc931145,1,route_247,Via Angelo Battelli 5,Conad Pian di Marco,2025-08-12T16:02:22.579438,11.61,1,MF401ZN,published
b6af2657-0002-409b-b1e5-2ab23e69404e,1,route_301,Via Gabriele Vettori 18,Hotel Galilei Pisa,2025-11-13T21:02:22.581140,12.1,2,LK437AM,published
9e72ed40-573f-4306-8000-b02a5f8a915a,1,route_1624,Via Montanelli 66,Piscina Comunale Camalich,2025-09-03T20:02:22.582825,7.06,2,EF264FR,published
c275b480-b22e-4664-b98a-f63411ea7b01,1,route_907,Ristorante Galileo,Facolta di Ingegneria Polo A,2025-10-01T16:02:22.584510,17.31,2,EX319JS,published
44506e65-a473-4562-b264-0a524212b87d,1,route_67,Stazione Pisa Centrale,MediaWorld Pisa,2025-10-28T23:02:22.586122,8.93,3,SS381CR,published
e829997e-cfac-4576-afad-1ac4c028e4f3,1,route_1086,Farmacia Cisanello,Ristorante Pizzeria Il Pellicano,2026-01-03T19:02:22.587830,21.81,2,CM932ZH,published
4f282745-8d6c-4753-ae70-3385937b7b14,1,route_1890,Piscina Comunale Camalich,Conad Pian di Marco,2026-01-30T08:02:22.589490,12.74,1,IY835MX,published
840db8de-fae3-44fc-b8e4-fcee71e61f57,1,route_1566,Supermercato Coop San Giusto,Via Montanelli 66,2026-01-18T03:02:22.591208,6.5,4,JG337PS,published
5e52353b-25df-418e-8ab9-c8cddfdb762e,1,route_1043,Via Cisanello 170,Hotel Galilei Pisa,2025-08-16T00:02:22.592878,5.88,3,AH806MX,published
8b489079-c263-42ff-874a-5e2664b098a8,1,route_1567,Supermercato Coop San Giusto,Ristorante Tuscany 2,2025-10-01T00:02:22.594551,9.48,1,WY772BY,published
3ca9a6ee-3ed0-4251-bd05-35dfec6d257f,1,route_1354,OBI Pisa,Via Montanelli 66,2025-11-15T19:02:22.596220,23.34,4,JB852FE,published
54a63166-c8ab-4e35-bac0-eb6b9babaf38,1,route_1440,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,2026-02-09T07:02:22.597927,12.1,1,FJ484HV,published
b5286329-142b-4d9d-8a6d-5559cb6a99b2,1,route_270,Via Gabriele Vettori 18,Facolta di Ingegneria Polo A,2025-09-26T22:02:22.599582,18.06,1,UC313WY,published
8b8cd437-e8e9-4d39-98b9-3373957be45c,1,route_1535,Via San Ranieri 9,Pizzeria Colignola,2025-08-12T22:02:22.601248,12.54,3,CN627SA,published
d8de9052-bd63-43b9-bfeb-45df8933c70b,1,route_5,Torre,Facolta di Ingegneria Polo A,2025-12-02T00:02:22.602859,17.23,3,PR854KJ,published
de15dd57-48ed-4799-a912-a1444e8c3868,1,route_152,Universita di Pisa,Parcheggio San Giuliano Terme,2025-10-25T19:02:22.604548,13.59,3,NZ012FF,published
eab04c4e-fa2d-4ba8-a9fd-7ce8805725a9,1,route_1115,Ristorante Il Mio Capriccio,Universita di Pisa,2026-01-24T18:02:22.606259,8.68,1,UP840YW,published
2cc1e451-8742-4d74-946a-cee04861fafd,1,route_183,Via Aretino Spinello 11,OBI Pisa,2025-09-25T02:02:22.607965,19.3,1,XF289NS,published
4b6accf7-a6c4-496b-ab75-ecacb2740d4d,1,route_1080,Farmacia Cisanello,Ristorante Il Mio Capriccio,2025-12-19T00:02:22.609683,13.97,2,SL795AT,published
7d70ca07-6962-41e6-8c01-8b76e8be3c78,1,route_930,Ristorante Galileo,Via Montanelli 66,2025-11-28T23:02:22.611345,7.39,1,DB306HZ,published
27a4e5c9-ae9d-49df-b648-da9b0d841413,1,route_425,Stazione Leopolda,Stazione Pisa Centrale,2025-08-14T10:02:22.613029,14.0,3,SV559GQ,published
2c9cbd0e-e45a-4e42-9d4f-df50f9084f1a,1,route_1294,Carrefour Express Pisanova,Via del Borghetto 102,2026-01-03T15:02:22.614728,18.54,4,EL522XG,published
f47789f3-9f94-413c-9b14-9ee5203e13c6,1,route_2076,Ristorante Il Rustichello - San Piero,Stazione San Rossore,2025-09-09T01:02:22.616399,6.92,4,RA985NA,published
8ba7eb34-013e-4177-82aa-f74f4e3b549a,1,route_2133,Eurospin Ospedaletto,Parcheggio Via Paparelli,2025-12-14T09:02:22.618082,16.93,2,YL457DZ,published
10478e61-0837-41fb-9689-fec149c836cf,1,route_1049,Via Cisanello 170,MD Discount Riglione,2025-08-21T11:02:22.619745,17.59,2,ZI270GY,published
dfa3a1cd-9c9b-400f-a5df-981c156e6295,1,route_330,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,2025-09-26T15:02:22.621426,9.1,4,JL877OO,published
a1a1137b-d530-47e8-8563-e2f265d0a09f,1,route_724,Parcheggio Via Paparelli,Conad Pian di Marco,2026-01-23T18:02:22.623111,20.88,3,IB658NT,published
5d0ad828-386f-431f-98d2-a3c055531bba,1,route_1597,Via Montanelli 66,Polo Fibonacci,2025-11-04T16:02:22.624818,12.82,3,QR674YJ,published
b085347c-4bba-4154-b2d4-9c32582b3c4b,1,route_541,Parco San Rossore,McDonald's Pisa Aurelia,2026-01-20T22:02:22.626502,18.13,3,AL978HN,published
4b964f77-37ac-4cc2-88ad-1194e6a9b361,1,route_1565,Supermercato Coop San Giusto,Via San Ranieri 9,2026-02-04T05:02:22.628191,9.72,2,US969UB,published
a0c8556a-0f3e-453b-ab94-72325b5d9dea,1,route_1113,Ristorante Il Mio Capriccio,Torre,2026-01-08T13:02:22.629862,14.17,2,TN048TW,published
845c2646-786c-4bbc-99ce-2f8dfeae6dce,1,route_484,Stazione San Rossore,Polo Fibonacci,2025-11-10T02:02:22.631506,12.0,3,UW542WH,published
1ae6c543-078f-4450-8716-a3e30fa0e4d6,1,route_1560,Supermercato Coop San Giusto,Parcheggio di Cisanello,2026-02-01T10:02:22.633164,19.96,2,EC959IQ,published
d1b7c027-9fe5-4fc2-9e0c-1c70a8e7b05f,1,route_1380,Ristorante La Greppia,Universita di Pisa,2026-02-09T21:02:22.634820,10.53,2,ZQ996TI,published
3bd4c3de-eb10-472c-b66a-06ac06e5feda,1,route_241,Via Angelo Battelli 5,Via Montanelli 66,2025-10-14T11:02:22.636492,14.5,3,PA752EJ,published
4878a14b-a425-4147-80bb-3b7e4d489f75,1,route_1206,Via del Borghetto 102,McDonald's Barbaricina,2025-12-07T06:02:22.638157,23.52,4,XO251CG,published
81a4597d-4bb1-42c0-a316-10e2ae9b839f,1,route_633,Lidl Pisa,Ristorante Il Lago (Nodica),2026-01-22T10:02:22.639818,20.31,4,SR668ZL,published
d7e376bc-9102-463f-b6ac-476b72832ed7,1,route_1652,Ristorante Tuscany 2,Stazione San Rossore,2026-01-14T06:02:22.641502,22.03,3,LR457DK,published
7663b543-9871-4c3d-a500-17627315659c,1,route_1351,OBI Pisa,Ristorante Pizzeria Il Pellicano,2026-02-08T18:02:22.643171,15.45,1,GA395YZ,published
03558f39-0ba7-4b2f-95cb-1d02d2f89b80,1,route_304,Via Gabriele Vettori 18,Eurospin Ospedaletto,2026-01-04T10:02:22.644844,10.92,3,HR460JW,published
f343f0e3-89ae-4066-9021-51b7e7f87fb4,1,route_1920,Conad Pian di Marco,McDonald's Pisa Aurelia,2026-02-05T08:02:22.646523,7.88,4,GM572RL,published
168777d9-3b3f-4310-ba67-acc72f97a690,1,route_1445,Ristorante Pizzeria Il Pellicano,Decathlon Pisa,2025-09-08T18:02:22.648178,5.83,1,WK597KI,published
cc906e92-c565-4744-bf7f-13855e32aa29,1,route_1417,Ristorante La Greppia,Eurospin Ospedaletto,2025-12-05T14:02:22.649874,19.38,4,IA538WR,published
f1d62526-a87a-411e-8549-f55ca45c7e65,1,route_1,Torre,Universita di Pisa,2025-10-14T08:02:22.651470,10.1,1,CU033AY,published
d76196d3-491a-4fc1-be86-44e3e95b3a04,1,route_840,MediaWorld Pisa,Centro Commerciale Darsena (Tirrenia),2025-11-06T05:02:22.653166,6.23,3,OV215IL,published
d748dd7d-66eb-425b-aae5-46a98407438e,1,route_1652,Ristorante Tuscany 2,Stazione San Rossore,2025-10-07T23:02:22.654839,15.23,1,IR109DS,published
4a90c6f5-68b8-450b-a62a-77c1e009acde,1,route_97,Stazione Pisa Centrale,Ristorante Da Stefano (Tirrenia),2025-08-30T11:02:22.656476,15.67,4,GS324VV,published
9bf19a33-4390-4000-b19d-b8028186c026,1,route_1474,Ristorante Pizzeria Il Pellicano,Parcheggio Porto di Marina,2026-02-08T12:02:22.658189,20.69,3,SR668ZL,published
7c18cd8f-ea70-456a-af25-30dc837b9ebc,1,route_1045,Via Cisanello 170,Ristorante Il Rustichello - San Piero,2025-10-26T05:02:22.659926,8.37,2,BD659WY,published
6ccf32ea-e547-4797-9a39-03af1bb89379,1,route_547,Parco San Rossore,Ipercoop Pisa,2025-11-19T01:02:22.661617,6.4,2,OS776KG,published
675c333e-6ad6-4d9c-b4eb-9ba2bd12cb7f,1,route_152,Universita di Pisa,Parcheggio San Giuliano Terme,2026-02-15T11:02:22.663278,6.56,1,NA700XJ,published
708d7147-7e1a-437a-8dea-043c7029b9eb,1,route_37,Torre,Pizzeria Pisanova,2025-09-25T01:02:22.664901,20.8,2,BH350DH,published
c78bf2ae-599f-46a8-a01e-56e943abce23,1,route_840,MediaWorld Pisa,Centro Commerciale Darsena (Tirrenia),2026-02-24T15:02:22.666608,20.39,1,XF093IM,published
97143d5c-c9ed-4c01-9fa1-fadc301617e0,1,route_485,Stazione San Rossore,Stazione Leopolda,2026-01-09T02:02:22.668263,20.58,1,MJ935JW,published
f7406798-e23d-4b37-9bbb-0bd1d7d1782b,1,route_783,Decathlon Pisa,Conad La Vettola,2025-08-03T19:02:22.669905,13.66,3,WS652EP,published
c22f8e40-f451-4d96-b36a-dc76e1dadce1,1,route_1110,Farmacia Cisanello,Ristorante Il Lago (Nodica),2025-12-02T08:02:22.671578,8.62,1,GQ797WD,published
aff7780c-544e-4953-af92-b2515a30c643,1,route_661,McDonald's Pisa Aurelia,Ristorante La Greppia,2026-02-21T06:02:22.673252,23.13,2,CN997NT,published
23163b46-4392-4c56-a797-44a2657c91be,1,route_936,Ristorante Galileo,Conad Pian di Marco,2025-10-23T21:02:22.674915,9.7,1,VR511HM,published
72803d0c-0d6c-4b01-9fd3-182a876d2f1d,1,route_966,Ipercoop Pisa,McDonald's Pisa Aurelia,2025-10-29T05:02:22.676592,17.91,3,IU873BT,published
dd32210d-382a-4272-9677-ff1d47406e42,1,route_1204,Via del Borghetto 102,Ristorante Il Rustichello - San Piero,2025-10-20T22:02:22.678253,21.63,4,TP647XC,published
70ed3b35-37c5-4d92-a801-b990dbcd6837,1,route_995,Ipercoop Pisa,Conad La Vettola,2025-11-23T15:02:22.679927,14.78,2,OK782FO,published
02fc218e-1293-4860-80df-43353351d765,1,route_1744,Euronics Pisa Cisanello,Parcheggio Migliarino,2026-02-19T21:02:22.681598,23.2,1,GM714NR,published
f5fea175-7b8a-4994-ba86-4acd6d0d1081,1,route_1560,Supermercato Coop San Giusto,Parcheggio di Cisanello,2026-01-26T00:02:22.683269,6.39,3,CS421YO,published
7fdf6787-7b89-4664-a79e-1b3992f9d334,1,route_1562,Supermercato Coop San Giusto,OBI Pisa,2026-01-22T12:02:22.684953,11.95,1,DN833XZ,published
3854ba2f-06cf-43c5-afd8-e9f89963f534,1,route_1480,Ristorante Pizzeria Il Pellicano,Conad Metato,2025-11-12T19:02:22.686648,9.83,4,PP226KW,published
30354597-2820-4594-8962-220bd75fcfc3,1,route_61,Stazione Pisa Centrale,Stazione San Rossore,2025-08-06T01:02:22.688225,9.03,1,PI869IM,published
de93dfe1-6e49-4b68-b938-572c031d5423,1,route_34,Torre,Piscina Comunale Camalich,2025-12-07T02:02:22.689841,24.86,1,UN048LJ,published
0d52e4c1-b920-4d9b-ae9b-7af699c3ef78,1,route_1110,Farmacia Cisanello,Ristorante Il Lago (Nodica),2025-12-03T22:02:22.691538,8.74,4,WC854JX,published
e6e6b0ae-9723-418f-8779-719030ee3ba3,1,route_420,Polo Fibonacci,Conad Metato,2026-02-08T22:02:22.693240,19.37,2,ZR952NP,published
b2a5c364-92cd-4528-883e-2b29d455c206,1,route_1381,Ristorante La Greppia,Via Aretino Spinello 11,2025-12-27T19:02:22.694943,22.04,4,CV004JE,published
f819a044-cead-4928-a335-91b1042eee54,1,route_690,Parcheggio Via Paparelli,Stazione Pisa Centrale,2026-01-09T05:02:22.696602,5.56,2,WE970TS,published
c69c1b98-262e-41ea-a34c-7c073b14a88d,1,route_515,Stazione San Rossore,Ristorante Il Rustichello - San Piero,2025-08-28T17:02:22.698296,23.01,2,HD966WQ,published
